9/27/16 12:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1190.878 kW
9/27/16 11:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1170.664 kW
9/27/16 11:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1304.647 kW
9/27/16 10:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1030.968 kW
9/27/16 10:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1104.428 kW
9/27/16 9:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,934.5539 kW
9/27/16 9:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,884.1362 kW
9/27/16 8:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,866.8868 kW
9/27/16 8:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,800.575 kW
9/27/16 7:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,764.6462 kW
9/27/16 7:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,714.1691 kW
9/27/16 6:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,722.8644 kW
9/27/16 6:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,632.1502 kW
9/27/16 5:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,619.197 kW
9/27/16 5:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,593.2608 kW
9/27/16 4:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,633.6107 kW
9/27/16 4:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,633.6276 kW
9/27/16 3:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,636.4576 kW
9/27/16 3:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,637.9114 kW
9/27/16 2:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,656.6425 kW
9/27/16 2:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,672.4665 kW
9/27/16 1:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,676.8166 kW
9/27/16 1:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,695.5176 kW
9/27/16 0:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,714.2568 kW
9/27/16 0:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,728.6548 kW
9/26/16 23:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,771.8699 kW
9/26/16 23:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,960.51 kW
9/26/16 22:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,990.7509 kW
9/26/16 22:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1043.95 kW
9/26/16 21:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1062.76 kW
9/26/16 21:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1154.891 kW
9/26/16 20:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1175.047 kW
9/26/16 20:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1186.526 kW
9/26/16 19:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1169.302 kW
9/26/16 19:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1172.122 kW
9/26/16 18:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1173.559 kW
9/26/16 18:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1186.553 kW
9/26/16 17:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1195.196 kW
9/26/16 17:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1223.974 kW
9/26/16 16:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1222.634 kW
9/26/16 16:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1235.457 kW
9/26/16 15:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1264.285 kW
9/26/16 15:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1293.183 kW
9/26/16 14:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1275.823 kW
9/26/16 14:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1259.982 kW
9/26/16 13:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1307.408 kW
9/26/16 13:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1278.656 kW
9/26/16 12:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1291.64 kW
9/26/16 12:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1304.696 kW
9/26/16 11:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1262.816 kW
9/26/16 11:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1208.102 kW
9/26/16 10:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1212.451 kW
9/26/16 10:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1039.737 kW
9/26/16 9:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1022.391 kW
9/26/16 9:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,958.9984 kW
9/26/16 8:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,897.0843 kW
9/26/16 8:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,901.4108 kW
9/26/16 7:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,858.0839 kW
9/26/16 7:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,833.823 kW
9/26/16 6:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,924.4473 kW
9/26/16 6:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,820.8063 kW
9/26/16 5:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,815.0544 kW
9/26/16 5:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,803.4706 kW
9/26/16 4:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,787.6028 kW
9/26/16 4:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,802.0231 kW
9/26/16 3:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,852.4572 kW
9/26/16 3:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,845.2354 kW
9/26/16 2:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,862.5563 kW
9/26/16 2:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,885.5726 kW
9/26/16 1:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,904.2516 kW
9/26/16 1:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,956.1273 kW
9/26/16 0:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,927.3121 kW
9/26/16 0:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,956.1254 kW
9/25/16 23:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1026.807 kW
9/25/16 23:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1133.262 kW
9/25/16 22:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1147.791 kW
9/25/16 22:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1163.44 kW
9/25/16 21:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1169.295 kW
9/25/16 21:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1179.326 kW
9/25/16 20:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1175.14 kW
9/25/16 20:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1192.286 kW
9/25/16 19:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1301.853 kW
9/25/16 19:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1316.234 kW
9/25/16 18:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1340.595 kW
9/25/16 18:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1336.421 kW
9/25/16 17:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1378.008 kW
9/25/16 17:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1402.536 kW
9/25/16 16:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1350.685 kW
9/25/16 16:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1412.599 kW
9/25/16 15:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1350.705 kW
9/25/16 15:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1403.914 kW
9/25/16 14:30,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1499.107 kW
9/25/16 14:00,CAM-ELEC-DEMAND-METER.Trend - Present Value (Trend1),Reliable,1481.718 kW
